ObjID,raMean,decMean,zMeanPSFMag,zMeanKronMag,nDetections,zQfPerfect
108113339457175133,333.94571829,0.09557051,20.679500579834,20.8006000518799,65,0.99863201379776
108133339448550388,333.94486355,0.10825771,20.661600112915,20.4006004333496,57,0.999172985553741
108123339426387126,333.94261443,0.10556667,20.9992008209229,20.6819000244141,13,0.997790992259979
108123339387072183,333.93869055,0.10142588,17.431999206543,17.5193996429443,82,0.999176025390625
108133339462913605,333.9463118,0.11092742,20.9388999938965,20.9122009277344,7,0.998535990715027
107853340865287470,334.08647703,-0.11926505,20.8560009002686,20.9843006134033,13,0.999216020107269
107873340968909562,334.09679476,-0.10073468,19.7054996490479,18.5846004486084,62,0.999459028244019
107873340871205137,334.08710954,-0.10446904,20.2553005218506,20.4053993225098,34,0.999633014202118
107873340957970992,334.09573574,-0.10786771,21.4878005981445,21.3269004821777,11,0.998297989368439
107863340975098383,334.09746959,-0.11010924,20.8689002990723,20.278299331665,13,0.998170971870422
107873340917841889,334.09187487,-0.10725259,21.1352996826172,-999,17,0.998135983943939
107863340933778004,334.09334151,-0.11041879,18.4454002380371,17.7866992950439,64,0.999283015727997
107863340804895515,334.08049555,-0.11244745,20.7964992523193,20.6303997039795,48,0.999080002307892
107863340827954558,334.08282406,-0.11329374,20.5809993743896,20.8603992462158,26,0.999005973339081
107883341030841041,334.10310017,-0.09952809,14.2947998046875,14.3584995269775,77,0.998745024204254
107863341011954452,334.10119996,-0.11335466,16.088399887085,16.1476993560791,72,0.998688995838165
107863341148564478,334.11481586,-0.11343795,21.1777000427246,21.4526996612549,7,0.998974978923798
107863341107044548,334.11075752,-0.11327587,19.959400177002,19.1993999481201,64,0.998740971088409
107873341075610356,334.10759585,-0.10841781,20.3166999816895,20.3041000366211,26,0.999053001403809
107853340990550969,334.09906695,-0.12463229,20.3020992279053,20.2273006439209,60,0.999683976173401
107843341276370184,334.1277032,-0.13350277,20.282600402832,19.9018001556396,50,0.999327003955841
107843341257721956,334.12578734,-0.1320915,20.4134998321533,20.0167999267578,56,0.998772978782654
107843341065584697,334.10659096,-0.1297894,20.8514995574951,20.7875003814697,13,0.998991012573242
107843341087102104,334.10875244,-0.13194965,21.1504993438721,21.3948001861572,29,0.999149978160858
107843341070959106,334.10711076,-0.12611489,20.9664993286133,20.8819007873535,20,0.999001979827881
107993341514485075,334.15148496,-0.00451515,13.5214004516602,13.5871000289917,86,0.997596979141235
107993341494436693,334.14947511,-0.00313425,20.6767997741699,20.0020999908447,8,0.998997986316681
107983341354483589,334.13541804,-0.01404294,20.798999786377,20.7437992095947,32,0.999153971672058
107983341299234711,334.12995402,-0.01316657,15.222900390625,15.2639999389648,93,0.999417006969452
107993341370674553,334.13709164,-0.00493346,17.6527996063232,17.7490005493164,81,0.99896901845932
108003341311870140,334.1311146,-0.00036068,20.8234004974365,20.4051990509033,62,0.998925983905792
107943341498199303,334.14985396,-0.04266628,19.1303005218506,19.2098999023438,62,0.999343991279602
107953341538879290,334.15392291,-0.03431917,18.735200881958,18.8080005645752,73,0.998842000961304
107963341428131154,334.14284256,-0.0327954,18.4563999176025,18.5687007904053,71,0.997633993625641
107963341440621470,334.14405326,-0.0325252,18.6923999786377,18.4566993713379,87,0.99872100353241
