Slice center (h^-1 Mpc), Completeness
5.903616646794645931e+03,1.490330990550141170e-02
5.903716647943136195e+03,1.493641651835888283e-02
5.903816649091625550e+03,1.496955963849216226e-02
5.903916650240115814e+03,1.500273926491126585e-02
5.904016651388605169e+03,1.503595539662251450e-02
5.904116652537095433e+03,1.506920803263223259e-02
5.904216653685585698e+03,1.510249717194551457e-02
5.904316654834075052e+03,1.513582281356622150e-02
5.904416655982564407e+03,1.516918495649780506e-02
5.904516657131054671e+03,1.520258359974207586e-02
5.904616658279544936e+03,1.523601874229920522e-02
5.904716659428035200e+03,1.526949038316976863e-02
5.904816660576524555e+03,1.530299852135106817e-02
5.904916661725013910e+03,1.533654315584163062e-02
5.905016662873504174e+03,1.537012428563793408e-02
5.905116664021994438e+03,1.540374190973481210e-02
5.905216665170484703e+03,1.543739602712669232e-02
5.905316666318974058e+03,1.547108663680677072e-02
5.905416667467463412e+03,1.550481373776700991e-02
5.905516668615953677e+03,1.553857732899855369e-02
5.905616669764443941e+03,1.557237740949172534e-02
5.905716670912934205e+03,1.560621397823438658e-02
5.905816672061423560e+03,1.564008703421480850e-02
5.905916673209912915e+03,1.567399657641961944e-02
5.906016674358403179e+03,1.570794260383463758e-02
5.906116675506893444e+03,1.574192511544443215e-02
5.906216676655383708e+03,1.577594411023194865e-02
5.906316677803873063e+03,1.580999958717889051e-02
5.906416678952362417e+03,1.584409154526778690e-02
5.906516680100852682e+03,1.587821998347829430e-02
5.906616681249342946e+03,1.591238490078965631e-02
5.906716682397833210e+03,1.594658629617906956e-02
5.906816683546322565e+03,1.598082416862414007e-02
5.906916684694811920e+03,1.601509851710041996e-02
5.907016685843302184e+03,1.604940934058263907e-02
5.907116686991792449e+03,1.608375663804512135e-02
5.907216688140281803e+03,1.611814040845891208e-02
5.907316689288772068e+03,1.615256065079709660e-02
5.907416690437261423e+03,1.618701736402866631e-02
5.907516691585751687e+03,1.622151054712383730e-02
5.907616692734241951e+03,1.625604019905078565e-02
5.907716693882731306e+03,1.629060631877603596e-02
5.907816695031220661e+03,1.632520890526610938e-02
5.907916696179710925e+03,1.635984795748589987e-02
5.908016697328201190e+03,1.639452347439947222e-02
5.908116698476691454e+03,1.642923545496924667e-02
5.908216699625180809e+03,1.646398389815682817e-02
5.908316700773670163e+03,1.649876880292300632e-02
5.908416701922160428e+03,1.653359016822773808e-02
5.908516703070650692e+03,1.656844799302893689e-02
5.908616704219140956e+03,1.660334227628451273e-02
5.908716705367630311e+03,1.663827301694991920e-02
5.908816706516119666e+03,1.667324021398101236e-02
5.908916707664609930e+03,1.670824386633160824e-02
5.909016708813100195e+03,1.674328397295550552e-02
5.909116709961590459e+03,1.677836053280365100e-02
5.909216711110079814e+03,1.681347354482697412e-02
5.909316712258569169e+03,1.684862300797559942e-02
5.909416713407059433e+03,1.688380892119881529e-02
5.909516714555549697e+03,1.691903128344304785e-02
5.909616715704039962e+03,1.695429009365595485e-02
5.909716716852529316e+03,1.698958535078190502e-02
5.909816718001018671e+03,1.702491705376568687e-02
5.909916719149508936e+03,1.706028520155125627e-02
5.910016720297999200e+03,1.709568979308011966e-02
5.910116721446489464e+03,1.713113082729377304e-02
5.910216722594978819e+03,1.716660830313166894e-02
5.910316723743468174e+03,1.720212221953284701e-02
5.910416724891958438e+03,1.723767257543593404e-02
5.910516726040448702e+03,1.727325936977709697e-02
5.910616727188938967e+03,1.730888260149209684e-02
5.910716728337428322e+03,1.734454226951545608e-02
5.910816729485917676e+03,1.738023837278088179e-02
5.910916730634407941e+03,1.741597091022125884e-02
5.911016731782898205e+03,1.745173988076742164e-02
5.911116732931387560e+03,1.748754528334938232e-02
5.911216734079877824e+03,1.752338711689715653e-02
5.911316735228367179e+03,1.755926538033788023e-02
5.911416736376857443e+03,1.759518007259952208e-02
5.911516737525347708e+03,1.763113119260757700e-02
5.911616738673837062e+03,1.766711873928713747e-02
5.911716739822326417e+03,1.770314271156165145e-02
5.911816740970816682e+03,1.773920310835415751e-02
5.911916742119306946e+03,1.777529992858646601e-02
5.912016743267797210e+03,1.781143317117873937e-02
5.912116744416286565e+03,1.784760283504991871e-02
5.912216745564775920e+03,1.788380891911934417e-02
5.912316746713266184e+03,1.792005142230431586e-02
5.912416747861756448e+03,1.795633034352089527e-02
5.912516749010246713e+03,1.799264568168350634e-02
5.912616750158736068e+03,1.802899743570698238e-02
5.912716751307225422e+03,1.806538560450369341e-02
5.912816752455715687e+03,1.810181018698642230e-02
5.912916753604205951e+03,1.813827118206548863e-02
5.913016754752696215e+03,1.817476858865039319e-02
5.913116755901185570e+03,1.821130240564981448e-02
5.913216757049674925e+03,1.824787263197160878e-02
5.913316758198165189e+03,1.828447926652241110e-02
5.913416759346655454e+03,1.832112230820719806e-02
5.913516760495145718e+03,1.835780175593055424e-02
5.913616761643635073e+03,1.839451760859541277e-02
5.913716762792124428e+03,1.843126986510388796e-02
5.913816763940614692e+03,1.846805852435768475e-02
5.913916765089104956e+03,1.850488358525645416e-02
5.914016766237595220e+03,1.854174504669944129e-02
5.914116767386084575e+03,1.857864290758342793e-02
5.914216768534573930e+03,1.861557716680601465e-02
5.914316769683064194e+03,1.865254782326275160e-02
5.914416770831554459e+03,1.868955487584836664e-02
5.914516771980043814e+03,1.872659832345595354e-02
5.914616773128534078e+03,1.876367816497859914e-02
5.914716774277023433e+03,1.880079439930693042e-02
5.914816775425513697e+03,1.883794702533198723e-02
5.914916776574003961e+03,1.887513604194233918e-02
5.915016777722493316e+03,1.891236144802574751e-02
5.915116778870982671e+03,1.894962324246996649e-02
5.915216780019472935e+03,1.898692142416110590e-02
5.915316781167963200e+03,1.902425599198364486e-02
5.915416782316453464e+03,1.906162694482123332e-02
5.915516783464942819e+03,1.909903428155670241e-02
5.915616784613432174e+03,1.913647800107124569e-02
5.915716785761922438e+03,1.917395810224687552e-02
5.915816786910412702e+03,1.921147458396149296e-02
5.915916788058902966e+03,1.924902744509424807e-02
5.916016789207392321e+03,1.928661668452222311e-02
5.916116790355881676e+03,1.932424230112127564e-02
5.916216791504371940e+03,1.936190429376726321e-02
5.916316792652862205e+03,1.939960266133440234e-02
5.916416793801352469e+03,1.943733740269486254e-02
5.916516794949841824e+03,1.947510851672080295e-02
5.916616796098331179e+03,1.951291600228275205e-02
5.916716797246821443e+03,1.955075985825163731e-02
5.916816798395311707e+03,1.958864008349511798e-02
5.916916799543801972e+03,1.962655667688125577e-02
5.917016800692291326e+03,1.966450963727564560e-02
5.917116801840780681e+03,1.970249896354471508e-02
5.917216802989270946e+03,1.974052465455282748e-02
5.917316804137761210e+03,1.977858670916271891e-02
5.917416805286251474e+03,1.981668512623711506e-02
5.917516806434740829e+03,1.985481990463628180e-02
5.917616807583230184e+03,1.989299104322089437e-02
5.917716808731720448e+03,1.993119854084999740e-02
5.917816809880210712e+03,1.996944239638138649e-02
5.917916811028700067e+03,2.000772260867123356e-02
5.918016812177190332e+03,2.004603917657611298e-02
5.918116813325679686e+03,2.008439209895013233e-02
5.918216814474169951e+03,2.012278137464740962e-02
5.918316815622660215e+03,2.016120700252000200e-02
5.918416816771149570e+03,2.019966898141915823e-02
5.918516817919638925e+03,2.023816731019529094e-02
5.918616819068129189e+03,2.027670198769800439e-02
5.918716820216619453e+03,2.031527301277525829e-02
5.918816821365109718e+03,2.035388038427459606e-02
5.918916822513599072e+03,2.039252410104070226e-02
5.919016823662088427e+03,2.043120416191947925e-02
5.919116824810578692e+03,2.046992056575519872e-02
5.919216825959068956e+03,2.050867331139006808e-02
5.919316827107559220e+03,2.054746239766589919e-02
5.919416828256048575e+03,2.058628782342285246e-02
5.919516829404537930e+03,2.062514958750068239e-02
5.919616830553028194e+03,2.066404768873873407e-02
5.919716831701518458e+03,2.070298212597347642e-02
5.919816832850008723e+03,2.074195289804137837e-02
5.919916833998498078e+03,2.078096000377768759e-02
5.920016835146987432e+03,2.082000344201640971e-02
5.920116836295477697e+03,2.085908321159114440e-02
5.920216837443967961e+03,2.089819931133344091e-02
5.920316838592458225e+03,2.093735174007484851e-02
5.920416839740947580e+03,2.097654049664404025e-02
5.920516840889436935e+03,2.101576557987051147e-02
5.920616842037927199e+03,2.105502698858212340e-02
5.920716843186417464e+03,2.109432472160550215e-02
5.920816844334907728e+03,2.113365877776603521e-02
5.920916845483397083e+03,2.117302915588747600e-02
5.921016846631886438e+03,2.121243585479399424e-02
5.921116847780376702e+03,2.125187887330810821e-02
5.921216848928866966e+03,2.129135821025069861e-02
5.921316850077356321e+03,2.133087386444141795e-02
5.921416851225846585e+03,2.137042583470032467e-02
5.921516852374335940e+03,2.141001411984419511e-02
5.921616853522826204e+03,2.144963871869145361e-02
5.921716854671316469e+03,2.148929963005682606e-02
5.921816855819805824e+03,2.152899685275503835e-02
5.921916856968295178e+03,2.156873038560041048e-02
5.922016858116785443e+03,2.160850022740561094e-02
5.922116859265275707e+03,2.164830637698168109e-02
5.922216860413765971e+03,2.168814883313924594e-02
5.922316861562255326e+03,2.172802759468769190e-02
5.922416862710744681e+03,2.176794266043518764e-02
5.922516863859234945e+03,2.180789402918907258e-02
5.922616865007725210e+03,2.184788169975587085e-02
5.922716866156215474e+03,2.188790567094046208e-02
5.922816867304704829e+03,2.192796594154649420e-02
5.922916868453194184e+03,2.196806251037679986e-02
5.923016869601684448e+03,2.200819537623379535e-02
5.923116870750174712e+03,2.204836453791825940e-02
5.923216871898664976e+03,2.208856999422973907e-02
5.923316873047154331e+03,2.212881174396655326e-02
5.923416874195643686e+03,2.216908978592619164e-02
5.923516875344133950e+03,2.220940411890574492e-02
5.923616876492624215e+03,2.224975474170024295e-02
5.923716877641114479e+03,2.229014165310431311e-02
5.923816878789603834e+03,2.233056485191052543e-02
5.923916879938093189e+03,2.237102433691145684e-02
5.924016881086583453e+03,2.241152010689844223e-02
5.924116882235073717e+03,2.245205216066118586e-02
5.924216883383563982e+03,2.249262049698897911e-02
5.924316884532053336e+03,2.253322511466865005e-02
5.924416885680542691e+03,2.257386601248825495e-02
5.924516886829032956e+03,2.261454318923339715e-02
5.924616887977523220e+03,2.265525664368802858e-02
5.924716889126012575e+03,2.269600637463569867e-02
5.924816890274502839e+03,2.273679238085994994e-02
5.924916891422992194e+03,2.277761466114105321e-02
5.925016892571482458e+03,2.281847321426008768e-02
5.925116893719972722e+03,2.285936803899608905e-02
5.925216894868462077e+03,2.290029913412685789e-02
5.925316896016951432e+03,2.294126649842979232e-02
5.925416897165441696e+03,2.298227013068145780e-02
5.925516898313931961e+03,2.302331002965637974e-02
5.925616899462422225e+03,2.306438619412866375e-02
5.925716900610911580e+03,2.310549862287037542e-02
5.925816901759400935e+03,2.314664731465356645e-02
5.925916902907891199e+03,2.318783226825029894e-02
5.926016904056381463e+03,2.322905348242852719e-02
5.926116905204871728e+03,2.327031095595744059e-02
5.926216906353361082e+03,2.331160468760376525e-02
5.926316907501850437e+03,2.335293467613504606e-02
5.926416908650340702e+03,2.339430092031595521e-02
5.926516909798830966e+03,2.343570341891116834e-02
5.926616910947321230e+03,2.347714217068289783e-02
5.926716912095810585e+03,2.351861717439417826e-02
5.926816913244299940e+03,2.356012842880516808e-02
5.926916914392790204e+03,2.360167593267684799e-02
5.927016915541280468e+03,2.364325968476733292e-02
5.927116916689770733e+03,2.368487968383472739e-02
5.927216917838260088e+03,2.372653592863549835e-02
5.927316918986749442e+03,2.376822841792530089e-02
5.927416920135239707e+03,2.380995715045895744e-02
5.927516921283729971e+03,2.385172212499006572e-02
5.927616922432220235e+03,2.389352334027099525e-02
5.927716923580709590e+03,2.393536079505246411e-02
5.927816924729198945e+03,2.397723448808520078e-02
5.927916925877689209e+03,2.401914441811870207e-02
5.928016927026179474e+03,2.406109058390081337e-02
5.928116928174668828e+03,2.410307298417857513e-02
5.928216929323159093e+03,2.414509161769819515e-02
5.928316930471648448e+03,2.418714648320383423e-02
5.928416931620138712e+03,2.422923757944047199e-02
5.928516932768628976e+03,2.427136490515063166e-02
5.928616933917118331e+03,2.431352845907477911e-02
5.928716935065607686e+03,2.435572823995502123e-02
5.928816936214097950e+03,2.439796424653018977e-02
5.928916937362588214e+03,2.444023647753951548e-02
5.929016938511078479e+03,2.448254493171937024e-02
5.929116939659567834e+03,2.452488960780611557e-02
5.929216940808057188e+03,2.456727050453571051e-02
5.929316941956547453e+03,2.460968762064246265e-02
5.929416943105037717e+03,2.465214095485904894e-02
5.929516944253527981e+03,2.469463050591773345e-02
5.929616945402017336e+03,2.473715627254913577e-02
5.929716946550506691e+03,2.477971825348305318e-02
5.929816947698996955e+03,2.482231644744888402e-02
5.929916948847487220e+03,2.486495085317437168e-02
5.930016949995977484e+03,2.490762146938603830e-02
5.930116951144466839e+03,2.495032829480876152e-02
5.930216952292956194e+03,2.499307132816823776e-02
5.930316953441446458e+03,2.503585056818729421e-02
5.930416954589936722e+03,2.507866601358916744e-02
5.930516955738426986e+03,2.512151766309422135e-02
5.930616956886916341e+03,2.516440551542241388e-02
5.930716958035405696e+03,2.520732956929369606e-02
5.930816959183895960e+03,2.525028982342679071e-02
5.930916960332386225e+03,2.529328627653755490e-02
5.931016961480876489e+03,2.533631892734265756e-02
5.931116962629365844e+03,2.537938777455630776e-02
5.931216963777855199e+03,2.542249281689312745e-02
5.931316964926345463e+03,2.546563405306568814e-02
5.931416966074835727e+03,2.550881148178532620e-02
5.931516967223325992e+03,2.555202510176338496e-02
5.931616968371815346e+03,2.559527491170791522e-02
5.931716969520304701e+03,2.563856091032902865e-02
5.931816970668794966e+03,2.568188309633354788e-02
5.931916971817285230e+03,2.572524146842788961e-02
5.932016972965774585e+03,2.576863602531683298e-02
5.932116974114264849e+03,2.581206676570555608e-02
5.932216975262754204e+03,2.585553368829596535e-02
5.932316976411244468e+03,2.589903679179119539e-02
5.932416977559734732e+03,2.594257607489191403e-02
5.932516978708224087e+03,2.598615153629715152e-02
5.932616979856713442e+03,2.602976317470676385e-02
5.932716981005203706e+03,2.607341098881895552e-02
5.932816982153693971e+03,2.611709497732948165e-02
5.932916983302184235e+03,2.616081513893449631e-02
5.933016984450673590e+03,2.620457147232810660e-02
5.933116985599162945e+03,2.624836397620360084e-02
5.933216986747653209e+03,2.629219264925467675e-02
5.933316987896143473e+03,2.633605749017174646e-02
5.933416989044633738e+03,2.637995849764522907e-02
5.933516990193123092e+03,2.642389567036430853e-02
5.933616991341612447e+03,2.646786900701693368e-02
5.933716992490102712e+03,2.651187850629106377e-02
5.933816993638592976e+03,2.655592416687177493e-02
5.933916994787083240e+03,2.660000598744455963e-02
5.934016995935572595e+03,2.664412396669286337e-02
5.934116997084061950e+03,2.668827810329970837e-02
5.934216998232552214e+03,2.673246839594690255e-02
5.934316999381042478e+03,2.677669484331541769e-02
5.934417000529532743e+03,2.682095744408459492e-02
5.934517001678022098e+03,2.686525619693212741e-02
5.934617002826511452e+03,2.690959110053653749e-02
5.934717003975001717e+03,2.695396215357428668e-02
5.934817005123491981e+03,2.699836935472061175e-02
5.934917006271982245e+03,2.704281270264910844e-02
5.935017007420471600e+03,2.708729219603295615e-02
5.935117008568960955e+03,2.713180783354492837e-02
5.935217009717451219e+03,2.717635961385616444e-02
5.935317010865941484e+03,2.722094753563655475e-02
5.935417012014430838e+03,2.726557159755396004e-02
5.935517013162921103e+03,2.731023179827786473e-02
5.935617014311410458e+03,2.735492813647365587e-02
5.935717015459900722e+03,2.739966061080795906e-02
5.935817016608390986e+03,2.744442921994533907e-02
5.935917017756880341e+03,2.748923396254872309e-02
5.936017018905369696e+03,2.753407483728103830e-02
5.936117020053859960e+03,2.757895184280438963e-02
5.936217021202350224e+03,2.762386497777801278e-02
5.936317022350840489e+03,2.766881424086195876e-02
5.936417023499329844e+03,2.771379963071382915e-02
5.936517024647819198e+03,2.775882114599120820e-02
5.936617025796309463e+03,2.780387878535046237e-02
5.936717026944799727e+03,2.784897254744672646e-02
5.936817028093289991e+03,2.789410243093307443e-02
5.936917029241779346e+03,2.793926843446300351e-02
5.937017030390268701e+03,2.798447055668794661e-02
5.937117031538758965e+03,2.802970879625975992e-02
5.937217032687249230e+03,2.807498315182700363e-02
5.937317033835739494e+03,2.812029362203907062e-02
5.937417034984228849e+03,2.816564020554288353e-02
5.937517036132718204e+03,2.821102290098496251e-02
5.937617037281208468e+03,2.825644170701141142e-02
5.937717038429698732e+03,2.830189662226628364e-02
5.937817039578188997e+03,2.834738764539281378e-02
5.937917040726678351e+03,2.839291477503300479e-02
5.938017041875167706e+03,2.843847800982803736e-02
5.938117043023657970e+03,2.848407734841868627e-02
5.938217044172148235e+03,2.852971278944367237e-02
5.938317045320638499e+03,2.857538433154089771e-02
5.938417046469127854e+03,2.862109197334702579e-02
5.938517047617617209e+03,2.866683571349790821e-02
5.938617048766107473e+03,2.871261555062857435e-02
5.938717049914597737e+03,2.875843148337323477e-02
5.938817051063087092e+03,2.880428351036322041e-02
5.938917052211577357e+03,2.885017163023110079e-02
5.939017053360066711e+03,2.889609584160697867e-02
5.939117054508556976e+03,2.894205614312096025e-02
5.939217055657047240e+03,2.898805253340069193e-02
5.939317056805536595e+03,2.903408501107381315e-02
5.939417057954025950e+03,2.908015357476591983e-02
5.939517059102516214e+03,2.912625822310341978e-02
5.939617060251006478e+03,2.917239895470985847e-02
5.939717061399496743e+03,2.921857576820836508e-02
5.939817062547986097e+03,2.926478866222001832e-02
5.939917063696475452e+03,2.931103763536671916e-02
5.940017064844965716e+03,2.935732268626831121e-02
5.940117065993455981e+03,2.940364381354341680e-02
5.940217067141946245e+03,2.945000101580983257e-02
5.940317068290435600e+03,2.949639429168371407e-02
5.940417069438924955e+03,2.954282363978121689e-02
5.940517070587415219e+03,2.958928905871685555e-02
5.940617071735905483e+03,2.963579054710432231e-02
5.940717072884395748e+03,2.968232810355567533e-02
5.940817074032885102e+03,2.972890172668132477e-02
5.940917075181374457e+03,2.977551141509290900e-02
5.941017076329864722e+03,2.982215716739961692e-02
5.941117077478354986e+03,2.986883898220939540e-02
5.941217078626845250e+03,2.991555685812855025e-02
5.941317079775334605e+03,2.996231079376380710e-02
5.941417080923823960e+03,3.000910078771983069e-02
5.941517082072314224e+03,3.005592683860087988e-02
5.941617083220804489e+03,3.010278894500998531e-02
5.941717084369294753e+03,3.014968710554811679e-02
5.941817085517784108e+03,3.019662131881625453e-02
5.941917086666273462e+03,3.024359158341414361e-02
5.942017087814763727e+03,3.029059789794029400e-02
5.942117088963253991e+03,3.033764026099281669e-02
5.942217090111743346e+03,3.038471867116693606e-02
5.942317091260233610e+03,3.043183312705953145e-02
5.942417092408722965e+03,3.047898362726337088e-02
5.942517093557213229e+03,3.052617017037286690e-02
5.942617094705703494e+03,3.057339275497996875e-02
5.942717095854192848e+03,3.062065137967498116e-02
5.942817097002682203e+03,3.066794604304904151e-02
5.942917098151172468e+03,3.071527674369081348e-02
5.943017099299662732e+03,3.076264348018814196e-02
5.943117100448152996e+03,3.081004625112805650e-02
5.943217101596642351e+03,3.085748505509594564e-02
5.943317102745131706e+03,3.090495989067677807e-02
5.943417103893621970e+03,3.095247075645471413e-02
5.943517105042112235e+03,3.100001765101226270e-02
5.943617106190602499e+03,3.104760057293029854e-02
5.943717107339091854e+03,3.109521952078969642e-02
5.943817108487581208e+03,3.114287449316968659e-02
5.943917109636071473e+03,3.119056548864949929e-02
5.944017110784561737e+03,3.123829250580590841e-02
5.944117111933052001e+03,3.128605554321485516e-02
5.944217113081541356e+03,3.133385459945147583e-02
5.944317114230030711e+03,3.138168967309048346e-02
5.944417115378520975e+03,3.142956076270496391e-02
5.944517116527011240e+03,3.147746786686675402e-02
5.944617117675501504e+03,3.152541098414647636e-02
5.944717118823990859e+03,3.157339011311392774e-02
5.944817119972480214e+03,3.162140525233807231e-02
5.944917121120970478e+03,3.166945640038748566e-02
5.945017122269460742e+03,3.171754355582826618e-02
5.945117123417951007e+03,3.176566671722569346e-02
5.945217124566440361e+03,3.181382588314423526e-02
5.945317125714929716e+03,3.186202105214794300e-02
5.945417126863419981e+03,3.191025222279963297e-02
5.945517128011910245e+03,3.195851939366007449e-02
5.945617129160399600e+03,3.200682256328921810e-02
5.945717130308889864e+03,3.205516173024741677e-02
5.945817131457379219e+03,3.210353689309217162e-02
5.945917132605869483e+03,3.215194805038054660e-02
5.946017133754359747e+03,3.220039520066921707e-02
5.946117134902849102e+03,3.224887834251238122e-02
5.946217136051338457e+03,3.229739747446466053e-02
5.946317137199828721e+03,3.234595259507861559e-02
5.946417138348318986e+03,3.239454370290680701e-02
5.946517139496809250e+03,3.244317079649893659e-02
5.946617140645298605e+03,3.249183387440509468e-02
5.946717141793787960e+03,3.254053293517415735e-02
5.946817142942278224e+03,3.258926797735418185e-02
5.946917144090768488e+03,3.263803899949074827e-02
5.947017145239258753e+03,3.268684600013026936e-02
5.947117146387748107e+03,3.273568897781587578e-02
5.947217147536237462e+03,3.278456793109192635e-02
5.947317148684727727e+03,3.283348285850072601e-02
5.947417149833217991e+03,3.288243375858335149e-02
5.947517150981708255e+03,3.293142062988005381e-02
5.947617152130197610e+03,3.298044347092945333e-02
5.947717153278686965e+03,3.302950228027016349e-02
5.947817154427177229e+03,3.307859705643916015e-02
5.947917155575667493e+03,3.312772779797259343e-02
5.948017156724157758e+03,3.317689450340456647e-02
5.948117157872647113e+03,3.322609717126918244e-02
5.948217159021136467e+03,3.327533580009930242e-02
5.948317160169626732e+03,3.332461038842739892e-02
5.948417161318116996e+03,3.337392093478346727e-02
5.948517162466607260e+03,3.342326743769669095e-02
5.948617163615096615e+03,3.347264989569582322e-02
5.948717164763585970e+03,3.352206830730841691e-02
5.948817165912076234e+03,3.357152267106158772e-02
5.948917167060566499e+03,3.362101298548001577e-02
5.949017168209055853e+03,3.367053924908752771e-02
5.949117169357546118e+03,3.372010146040839429e-02
5.949217170506035472e+03,3.376969961796357639e-02
5.949317171654525737e+03,3.381933372027570023e-02
5.949417172803016001e+03,3.386900376586367972e-02
5.949517173951505356e+03,3.391870975324684512e-02
5.949617175099994711e+03,3.396845168094288908e-02
5.949717176248484975e+03,3.401822954746951122e-02
5.949817177396975239e+03,3.406804335134192702e-02
5.949917178545465504e+03,3.411789309107537277e-02
5.950017179693954859e+03,3.416777876518221208e-02
5.950117180842444213e+03,3.421770037217642529e-02
5.950217181990934478e+03,3.426765791056957111e-02
5.950317183139424742e+03,3.431765137887193839e-02
5.950417184287915006e+03,3.436768077559302498e-02
5.950517185436404361e+03,3.441774609924066336e-02
5.950617186584893716e+03,3.446784734832270686e-02
5.950717187733383980e+03,3.451798452134576672e-02
5.950817188881874245e+03,3.456815761681522603e-02
5.950917190030364509e+03,3.461836663323441393e-02
5.951017191178853864e+03,3.466861156910707592e-02
5.951117192327343218e+03,3.471889242293489664e-02
5.951217193475833483e+03,3.476920919321956766e-02
5.951317194624323747e+03,3.481956187846073358e-02
5.951417195772814011e+03,3.486995047715721330e-02
5.951517196921303366e+03,3.492037498780617422e-02
5.951617198069792721e+03,3.497083540890521397e-02
5.951717199218282985e+03,3.502133173895068119e-02
5.951817200366773250e+03,3.507186397643647507e-02
5.951917201515263514e+03,3.512243211985649483e-02
5.952017202663752869e+03,3.517303616770257879e-02
5.952117203812242224e+03,3.522367611846657226e-02
5.952217204960732488e+03,3.527435197063949479e-02
5.952317206109222752e+03,3.532506372271073530e-02
5.952417207257713017e+03,3.537581137316844065e-02
5.952517208406202371e+03,3.542659492049912706e-02
5.952617209554691726e+03,3.547741436318970626e-02
5.952717210703181991e+03,3.552826969972587567e-02
5.952817211851672255e+03,3.557916092859085555e-02
5.952917213000161610e+03,3.563008804826788001e-02
5.953017214148651874e+03,3.568105105723976683e-02
5.953117215297141229e+03,3.573204995398605172e-02
5.953217216445631493e+03,3.578308473698831732e-02
5.953317217594121757e+03,3.583415540472446176e-02
5.953417218742611112e+03,3.588526195567155741e-02
5.953517219891100467e+03,3.593640438830750239e-02
5.953617221039590731e+03,3.598758270110773150e-02
5.953717222188080996e+03,3.603879689254725627e-02
5.953817223336571260e+03,3.609004696109864574e-02
5.953917224485060615e+03,3.614133290523487835e-02
5.954017225633549970e+03,3.619265472342726719e-02
5.954117226782040234e+03,3.624401241414674374e-02
5.954217227930530498e+03,3.629540597586217859e-02
5.954317229079020763e+03,3.634683540704242849e-02
5.954417230227510117e+03,3.639830070615350521e-02
5.954517231375999472e+03,3.644980187166262098e-02
5.954617232524489737e+03,3.650133890203496878e-02
5.954717233672980001e+03,3.655291179573447874e-02
5.954817234821470265e+03,3.660452055122428300e-02
5.954917235969959620e+03,3.665616516696504346e-02
5.955017237118448975e+03,3.670784564141906653e-02
5.955117238266939239e+03,3.675956197304660472e-02
5.955217239415429503e+03,3.681131416030544723e-02
5.955317240563919768e+03,3.686310220165379958e-02
5.955417241712409123e+03,3.691492609554780646e-02
5.955517242860898477e+03,3.696678584044321009e-02
5.955617244009388742e+03,3.701868143479574574e-02
5.955717245157879006e+03,3.707061287705788050e-02
5.955817246306369270e+03,3.712258016568247693e-02
5.955917247454858625e+03,3.717458329912035758e-02
5.956017248603347980e+03,3.722662227582233113e-02
5.956117249751838244e+03,3.727869709423798500e-02
5.956217250900328509e+03,3.733080775281567842e-02
5.956317252048817863e+03,3.738295425000170980e-02
5.956417253197308128e+03,3.743513658424361956e-02
5.956517254345797483e+03,3.748735475398484035e-02
5.956617255494287747e+03,3.753960875767125421e-02
5.956717256642778011e+03,3.759189859374466314e-02
5.956817257791267366e+03,3.764422426064726462e-02
5.956917258939756721e+03,3.769658575681961860e-02
5.957017260088246985e+03,3.774898308070270131e-02
5.957117261236737249e+03,3.780141623073418611e-02
5.957217262385227514e+03,3.785388520535259288e-02
5.957317263533716869e+03,3.790639000299396433e-02
5.957417264682206223e+03,3.795893062209394764e-02
5.957517265830696488e+03,3.801150706108775285e-02
5.957617266979186752e+03,3.806411931840856383e-02
5.957717268127677016e+03,3.811676739248914120e-02
5.957817269276166371e+03,3.816945128175979612e-02
5.957917270424655726e+03,3.822217098465205409e-02
5.958017271573145990e+03,3.827492649959540055e-02
5.958117272721636255e+03,3.832771782501727398e-02
5.958217273870126519e+03,3.838054495934591082e-02
5.958317275018615874e+03,3.843340790100588378e-02
5.958417276167105229e+03,3.848630664842338928e-02
5.958517277315595493e+03,3.853924120002298614e-02
5.958617278464085757e+03,3.859221155422676991e-02
5.958717279612576021e+03,3.864521770945725243e-02
5.958817280761065376e+03,3.869825966413488472e-02
5.958917281909554731e+03,3.875133741667931286e-02
5.959017283058044995e+03,3.880445096551057849e-02
5.959117284206535260e+03,3.885760030904585050e-02
5.959217285355025524e+03,3.891078544570148595e-02
5.959317286503514879e+03,3.896400637389261373e-02
5.959417287652004234e+03,3.901726309203475823e-02
5.959517288800494498e+03,3.907055559854182014e-02
5.959617289948984762e+03,3.912388389182563930e-02
5.959717291097474117e+03,3.917724797029763922e-02
5.959817292245964381e+03,3.923064783236843156e-02
5.959917293394453736e+03,3.928408347644699039e-02
5.960017294542944001e+03,3.933755490094269919e-02
5.960117295691434265e+03,3.939106210426205484e-02
5.960217296839923620e+03,3.944460508481074934e-02
5.960317297988412975e+03,3.949818384099446772e-02
5.960417299136903239e+03,3.955179837121766684e-02
5.960517300285393503e+03,3.960544867388316598e-02
5.960617301433883767e+03,3.965913474739295175e-02
5.960717302582373122e+03,3.971285659014738706e-02
5.960817303730862477e+03,3.976661420054722340e-02
5.960917304879352741e+03,3.982040757699118610e-02
5.961017306027843006e+03,3.987423671787674456e-02
5.961117307176333270e+03,3.992810162160097959e-02
5.961217308324822625e+03,3.998200228655931360e-02
5.961317309473311980e+03,4.003593871114595470e-02
5.961417310621802244e+03,4.008991089375591593e-02
5.961517311770292508e+03,4.014391883278093515e-02
5.961617312918782773e+03,4.019796252661275715e-02
5.961717314067272127e+03,4.025204197364064262e-02
