Slice center (h^-1 Mpc), Completeness
5.894616543430555794e+03,9.967328685601833937e-01
5.894716544579045149e+03,9.967247998549372268e-01
5.894816545727535413e+03,9.967167212476122362e-01
5.894916546876025677e+03,9.967086327384502287e-01
5.895016548024515942e+03,9.967005343276933438e-01
5.895116549173005296e+03,9.966924260155841653e-01
5.895216550321494651e+03,9.966843078023652769e-01
5.895316551469984915e+03,9.966761796882795954e-01
5.895416552618475180e+03,9.966680416735705927e-01
5.895516553766965444e+03,9.966598937584818518e-01
5.895616554915454799e+03,9.966517359432571777e-01
5.895716556063944154e+03,9.966435682281409303e-01
5.895816557212434418e+03,9.966353906133773588e-01
5.895916558360924682e+03,9.966272030992113784e-01
5.896016559509414947e+03,9.966190056858881263e-01
5.896116560657904301e+03,9.966107983736529619e-01
5.896216561806393656e+03,9.966025811627514663e-01
5.896316562954883921e+03,9.965943540534295542e-01
5.896416564103374185e+03,9.965861170459335838e-01
5.896516565251864449e+03,9.965778701405101359e-01
5.896616566400353804e+03,9.965696133374061239e-01
5.896716567548843159e+03,9.965613466368685724e-01
5.896816568697333423e+03,9.965530700391448393e-01
5.896916569845823688e+03,9.965447835444827263e-01
5.897016570994313042e+03,9.965364871531303681e-01
5.897116572142803307e+03,9.965281808653360107e-01
5.897216573291292661e+03,9.965198646813482330e-01
5.897316574439782926e+03,9.965115386014159471e-01
5.897416575588273190e+03,9.965032026257885089e-01
5.897516576736762545e+03,9.964948567547152747e-01
5.897616577885251900e+03,9.964865009884460445e-01
5.897716579033742164e+03,9.964781353272308406e-01
5.897816580182232428e+03,9.964697597713202404e-01
5.897916581330722693e+03,9.964613743209648211e-01
5.898016582479212047e+03,9.964529789764156043e-01
5.898116583627701402e+03,9.964445737379237222e-01
5.898216584776191667e+03,9.964361586057409736e-01
5.898316585924681931e+03,9.964277335801189350e-01
5.898416587073172195e+03,9.964192986613099601e-01
5.898516588221661550e+03,9.964108538495665135e-01
5.898616589370150905e+03,9.964023991451412821e-01
5.898716590518641169e+03,9.963939345482871746e-01
5.898816591667131433e+03,9.963854600592576549e-01
5.898916592815621698e+03,9.963769756783064091e-01
5.899016593964111053e+03,9.963684814056873451e-01
5.899116595112600407e+03,9.963599772416545930e-01
5.899216596261090672e+03,9.963514631864626159e-01
5.899316597409580936e+03,9.963429392403663210e-01
5.899416598558071200e+03,9.963344054036207265e-01
5.899516599706560555e+03,9.963258616764814057e-01
5.899616600855049910e+03,9.963173080592039321e-01
5.899716602003540174e+03,9.963087445520442120e-01
5.899816603152030439e+03,9.963001711552585959e-01
5.899916604300520703e+03,9.962915878691037674e-01
5.900016605449010058e+03,9.962829946938364101e-01
5.900116606597499413e+03,9.962743916297138735e-01
5.900216607745989677e+03,9.962657786769932855e-01
5.900316608894479941e+03,9.962571558359327728e-01
5.900416610042969296e+03,9.962485231067902403e-01
5.900516611191459560e+03,9.962398804898238147e-01
5.900616612339948915e+03,9.962312279852925112e-01
5.900716613488439179e+03,9.962225655934550117e-01
5.900816614636929444e+03,9.962138933145705533e-01
5.900916615785418799e+03,9.962052111488988171e-01
5.901016616933908153e+03,9.961965190966994843e-01
5.901116618082398418e+03,9.961878171582325692e-01
5.901216619230888682e+03,9.961791053337586410e-01
5.901316620379378946e+03,9.961703836235382692e-01
5.901416621527868301e+03,9.961616520278325781e-01
5.901516622676357656e+03,9.961529105469028034e-01
5.901616623824847920e+03,9.961441591810104024e-01
5.901716624973338185e+03,9.961353979304173878e-01
5.901816626121828449e+03,9.961266267953857723e-01
5.901916627270317804e+03,9.961178457761783456e-01
5.902016628418807159e+03,9.961090548730574534e-01
5.902116629567297423e+03,9.961002540862863297e-01
5.902216630715787687e+03,9.960914434161283193e-01
5.902316631864277952e+03,9.960826228628471002e-01
5.902416633012767306e+03,9.960737924267065724e-01
5.902516634161256661e+03,9.960649521079709690e-01
5.902616635309746925e+03,9.960561019069047450e-01
5.902716636458237190e+03,9.960472418237726888e-01
5.902816637606727454e+03,9.960383718588400326e-01
5.902916638755216809e+03,9.960294920123721196e-01
5.903016639903706164e+03,9.960206022846347373e-01
5.903116641052196428e+03,9.960117026758936731e-01
5.903216642200686692e+03,9.960027931864152695e-01
5.903316643349176957e+03,9.959938738164662020e-01
5.903416644497666312e+03,9.959849445663133682e-01
5.903516645646155666e+03,9.959760054362238879e-01
5.903616646794645931e+03,9.959670564264651027e-01
5.903716647943136195e+03,9.959580975373047984e-01
5.903816649091625550e+03,9.959491287690113159e-01
5.903916650240115814e+03,9.959401501218525521e-01
5.904016651388605169e+03,9.959311615960974029e-01
5.904116652537095433e+03,9.959221631920147644e-01
5.904216653685585698e+03,9.959131549098738656e-01
5.904316654834075052e+03,9.959041367499442687e-01
5.904416655982564407e+03,9.958951087124956469e-01
5.904516657131054671e+03,9.958860707977981175e-01
5.904616658279544936e+03,9.958770230061222417e-01
5.904716659428035200e+03,9.958679653377384700e-01
5.904816660576524555e+03,9.958588977929181407e-01
5.904916661725013910e+03,9.958498203719322595e-01
5.905016662873504174e+03,9.958407330750523867e-01
5.905116664021994438e+03,9.958316359025505271e-01
5.905216665170484703e+03,9.958225288546987963e-01
5.905316666318974058e+03,9.958134119317696431e-01
5.905416667467463412e+03,9.958042851340358492e-01
5.905516668615953677e+03,9.957951484617704185e-01
5.905616669764443941e+03,9.957860019152465769e-01
5.905716670912934205e+03,9.957768454947382164e-01
5.905816672061423560e+03,9.957676792005191180e-01
5.905916673209912915e+03,9.957585030328635067e-01
5.906016674358403179e+03,9.957493169920458298e-01
5.906116675506893444e+03,9.957401210783408674e-01
5.906216676655383708e+03,9.957309152920238438e-01
5.906316677803873063e+03,9.957216996333703163e-01
5.906416678952362417e+03,9.957124741026556203e-01
5.906516680100852682e+03,9.957032387001558682e-01
5.906616681249342946e+03,9.956939934261472835e-01
5.906716682397833210e+03,9.956847382809066449e-01
5.906816683546322565e+03,9.956754732647106199e-01
5.906916684694811920e+03,9.956661983778364311e-01
5.907016685843302184e+03,9.956569136205615234e-01
5.907116686991792449e+03,9.956476189931634524e-01
5.907216688140281803e+03,9.956383144959206621e-01
5.907316689288772068e+03,9.956290001291110414e-01
5.907416690437261423e+03,9.956196758930135893e-01
5.907516691585751687e+03,9.956103417879069717e-01
5.907616692734241951e+03,9.956009978140704098e-01
5.907716693882731306e+03,9.955916439717835686e-01
5.907816695031220661e+03,9.955822802613261135e-01
5.907916696179710925e+03,9.955729066829781537e-01
5.908016697328201190e+03,9.955635232370200205e-01
5.908116698476691454e+03,9.955541299237324893e-01
5.908216699625180809e+03,9.955447267433965575e-01
5.908316700773670163e+03,9.955353136962934446e-01
5.908416701922160428e+03,9.955258907827045922e-01
5.908516703070650692e+03,9.955164580029119969e-01
5.908616704219140956e+03,9.955070153571976554e-01
5.908716705367630311e+03,9.954975628458442305e-01
5.908816706516119666e+03,9.954881004691342739e-01
5.908916707664609930e+03,9.954786282273508924e-01
5.909016708813100195e+03,9.954691461207771930e-01
5.909116709961590459e+03,9.954596541496970596e-01
5.909216711110079814e+03,9.954501523143943764e-01
5.909316712258569169e+03,9.954406406151532494e-01
5.909416713407059433e+03,9.954311190522580066e-01
5.909516714555549697e+03,9.954215876259937534e-01
5.909616715704039962e+03,9.954120463366452620e-01
5.909716716852529316e+03,9.954024951844981928e-01
5.909816718001018671e+03,9.953929341698380950e-01
5.909916719149508936e+03,9.953833632929507402e-01
5.910016720297999200e+03,9.953737825541225659e-01
5.910116721446489464e+03,9.953641919536400096e-01
5.910216722594978819e+03,9.953545914917900639e-01
5.910316723743468174e+03,9.953449811688598325e-01
5.910416724891958438e+03,9.953353609851365302e-01
5.910516726040448702e+03,9.953257309409080378e-01
5.910616727188938967e+03,9.953160910364623470e-01
5.910716728337428322e+03,9.953064412720877829e-01
5.910816729485917676e+03,9.952967816480728924e-01
5.910916730634407941e+03,9.952871121647064445e-01
5.911016731782898205e+03,9.952774328222777633e-01
5.911116732931387560e+03,9.952677436210763950e-01
5.911216734079877824e+03,9.952580445613918858e-01
5.911316735228367179e+03,9.952483356435145589e-01
5.911416736376857443e+03,9.952386168677345157e-01
5.911516737525347708e+03,9.952288882343425236e-01
5.911616738673837062e+03,9.952191497436294609e-01
5.911716739822326417e+03,9.952094013958866503e-01
5.911816740970816682e+03,9.951996431914055252e-01
5.911916742119306946e+03,9.951898751304778523e-01
5.912016743267797210e+03,9.951800972133958423e-01
5.912116744416286565e+03,9.951703094404520389e-01
5.912216745564775920e+03,9.951605118119388749e-01
5.912316746713266184e+03,9.951507043281493381e-01
5.912416747861756448e+03,9.951408869893767495e-01
5.912516749010246713e+03,9.951310597959148740e-01
5.912616750158736068e+03,9.951212227480573658e-01
5.912716751307225422e+03,9.951113758460985448e-01
5.912816752455715687e+03,9.951015190903326202e-01
5.912916753604205951e+03,9.950916524810544672e-01
5.913016754752696215e+03,9.950817760185591832e-01
5.913116755901185570e+03,9.950718897031420873e-01
5.913216757049674925e+03,9.950619935350987211e-01
5.913316758198165189e+03,9.950520875147249589e-01
5.913416759346655454e+03,9.950421716423171192e-01
5.913516760495145718e+03,9.950322459181716317e-01
5.913616761643635073e+03,9.950223103425853699e-01
5.913716762792124428e+03,9.950123649158554295e-01
5.913816763940614692e+03,9.950024096382790173e-01
5.913916765089104956e+03,9.949924445101538950e-01
5.914016766237595220e+03,9.949824695317779355e-01
5.914116767386084575e+03,9.949724847034496777e-01
5.914216768534573930e+03,9.949624900254674387e-01
5.914316769683064194e+03,9.949524854981300903e-01
5.914416770831554459e+03,9.949424711217367268e-01
5.914516771980043814e+03,9.949324468965868862e-01
5.914616773128534078e+03,9.949224128229801067e-01
5.914716774277023433e+03,9.949123689012165928e-01
5.914816775425513697e+03,9.949023151315964375e-01
5.914916776574003961e+03,9.948922515144204004e-01
5.915016777722493316e+03,9.948821780499894629e-01
5.915116778870982671e+03,9.948720947386046065e-01
5.915216780019472935e+03,9.948620015805672567e-01
5.915316781167963200e+03,9.948518985761792832e-01
5.915416782316453464e+03,9.948417857257427777e-01
5.915516783464942819e+03,9.948316630295600538e-01
5.915616784613432174e+03,9.948215304879338694e-01
5.915716785761922438e+03,9.948113881011667603e-01
5.915816786910412702e+03,9.948012358695623725e-01
5.915916788058902966e+03,9.947910737934240188e-01
5.916016789207392321e+03,9.947809018730555675e-01
5.916116790355881676e+03,9.947707201087612194e-01
5.916216791504371940e+03,9.947605285008451759e-01
5.916316792652862205e+03,9.947503270496120820e-01
5.916416793801352469e+03,9.947401157553671380e-01
5.916516794949841824e+03,9.947298946184155444e-01
5.916616796098331179e+03,9.947196636390629454e-01
5.916716797246821443e+03,9.947094228176148745e-01
5.916816798395311707e+03,9.946991721543777532e-01
5.916916799543801972e+03,9.946889116496578920e-01
5.917016800692291326e+03,9.946786413037622676e-01
5.917116801840780681e+03,9.946683611169976347e-01
5.917216802989270946e+03,9.946580710896713029e-01
5.917316804137761210e+03,9.946477712220910261e-01
5.917416805286251474e+03,9.946374615145645581e-01
5.917516806434740829e+03,9.946271419674003189e-01
5.917616807583230184e+03,9.946168125809066174e-01
5.917716808731720448e+03,9.946064733553922066e-01
5.917816809880210712e+03,9.945961242911661726e-01
5.917916811028700067e+03,9.945857653885380456e-01
5.918016812177190332e+03,9.945753966478172448e-01
5.918116813325679686e+03,9.945650180693138553e-01
5.918216814474169951e+03,9.945546296533379627e-01
5.918316815622660215e+03,9.945442314002002071e-01
5.918416816771149570e+03,9.945338233102114511e-01
5.918516817919638925e+03,9.945234053836827792e-01
5.918616819068129189e+03,9.945129776209254979e-01
5.918716820216619453e+03,9.945025400222513579e-01
5.918816821365109718e+03,9.944920925879722207e-01
5.918916822513599072e+03,9.944816353184007252e-01
5.919016823662088427e+03,9.944711682138491771e-01
5.919116824810578692e+03,9.944606912746303262e-01
5.919216825959068956e+03,9.944502045010574776e-01
5.919316827107559220e+03,9.944397078934440470e-01
5.919416828256048575e+03,9.944292014521038947e-01
5.919516829404537930e+03,9.944186851773509916e-01
5.919616830553028194e+03,9.944081590694994199e-01
5.919716831701518458e+03,9.943976231288640388e-01
5.919816832850008723e+03,9.943870773557597076e-01
5.919916833998498078e+03,9.943765217505016185e-01
5.920016835146987432e+03,9.943659563134052970e-01
5.920116836295477697e+03,9.943553810447863794e-01
5.920216837443967961e+03,9.943447959449610574e-01
5.920316838592458225e+03,9.943342010142455223e-01
5.920416839740947580e+03,9.943235962529567429e-01
5.920516840889436935e+03,9.943129816614114658e-01
5.920616842037927199e+03,9.943023572399268817e-01
5.920716843186417464e+03,9.942917229888205144e-01
5.920816844334907728e+03,9.942810789084102208e-01
5.920916845483397083e+03,9.942704249990143017e-01
5.921016846631886438e+03,9.942597612609509472e-01
5.921116847780376702e+03,9.942490876945387912e-01
5.921216848928866966e+03,9.942384043000969118e-01
5.921316850077356321e+03,9.942277110779447202e-01
5.921416851225846585e+03,9.942170080284015166e-01
5.921516852374335940e+03,9.942062951517874891e-01
5.921616853522826204e+03,9.941955724484223822e-01
5.921716854671316469e+03,9.941848399186269392e-01
5.921816855819805824e+03,9.941740975627219035e-01
5.921916856968295178e+03,9.941633453810281296e-01
5.922016858116785443e+03,9.941525833738669160e-01
5.922116859265275707e+03,9.941418115415600054e-01
5.922216860413765971e+03,9.941310298844292515e-01
5.922316861562255326e+03,9.941202384027968408e-01
5.922416862710744681e+03,9.941094370969852934e-01
5.922516863859234945e+03,9.940986259673173508e-01
5.922616865007725210e+03,9.940878050141159772e-01
5.922716866156215474e+03,9.940769742377045803e-01
5.922816867304704829e+03,9.940661336384069013e-01
5.922916868453194184e+03,9.940552832165469033e-01
5.923016869601684448e+03,9.940444229724486602e-01
5.923116870750174712e+03,9.940335529064366904e-01
5.923216871898664976e+03,9.940226730188358450e-01
5.923316873047154331e+03,9.940117833099713085e-01
5.923416874195643686e+03,9.940008837801684871e-01
5.923516875344133950e+03,9.939899744297528983e-01
5.923616876492624215e+03,9.939790552590506145e-01
5.923716877641114479e+03,9.939681262683878193e-01
5.923816878789603834e+03,9.939571874580912514e-01
5.923916879938093189e+03,9.939462388284876493e-01
5.924016881086583453e+03,9.939352803799040847e-01
5.924116882235073717e+03,9.939243121126680736e-01
5.924216883383563982e+03,9.939133340271072425e-01
5.924316884532053336e+03,9.939023461235498846e-01
5.924416885680542691e+03,9.938913484023239597e-01
5.924516886829032956e+03,9.938803408637580938e-01
5.924616887977523220e+03,9.938693235081813571e-01
5.924716889126012575e+03,9.938582963359229305e-01
5.924816890274502839e+03,9.938472593473119954e-01
5.924916891422992194e+03,9.938362125426786209e-01
5.925016892571482458e+03,9.938251559223526543e-01
5.925116893719972722e+03,9.938140894866644981e-01
5.925216894868462077e+03,9.938030132359448876e-01
5.925316896016951432e+03,9.937919271705246693e-01
5.925416897165441696e+03,9.937808312907349118e-01
5.925516898313931961e+03,9.937697255969072385e-01
5.925616899462422225e+03,9.937586100893733843e-01
5.925716900610911580e+03,9.937474847684656387e-01
5.925816901759400935e+03,9.937363496345162917e-01
5.925916902907891199e+03,9.937252046878576328e-01
5.926016904056381463e+03,9.937140499288230622e-01
5.926116905204871728e+03,9.937028853577456466e-01
5.926216906353361082e+03,9.936917109749591193e-01
5.926316907501850437e+03,9.936805267807969910e-01
5.926416908650340702e+03,9.936693327755935501e-01
5.926516909798830966e+03,9.936581289596830846e-01
5.926616910947321230e+03,9.936469153334005489e-01
5.926716912095810585e+03,9.936356918970806751e-01
5.926816913244299940e+03,9.936244586510589727e-01
5.926916914392790204e+03,9.936132155956707290e-01
5.927016915541280468e+03,9.936019627312520086e-01
5.927116916689770733e+03,9.935907000581388759e-01
5.927216917838260088e+03,9.935794275766678396e-01
5.927316918986749442e+03,9.935681452871756303e-01
5.927416920135239707e+03,9.935568531899992006e-01
5.927516921283729971e+03,9.935455512854758364e-01
5.927616922432220235e+03,9.935342395739431565e-01
5.927716923580709590e+03,9.935229180557392237e-01
5.927816924729198945e+03,9.935115867312021010e-01
5.927916925877689209e+03,9.935002456006701843e-01
5.928016927026179474e+03,9.934888946644823138e-01
5.928116928174668828e+03,9.934775339229775515e-01
5.928216929323159093e+03,9.934661633764951816e-01
5.928316930471648448e+03,9.934547830253750433e-01
5.928416931620138712e+03,9.934433928699567540e-01
5.928516932768628976e+03,9.934319929105805969e-01
5.928616933917118331e+03,9.934205831475874104e-01
5.928716935065607686e+03,9.934091635813175891e-01
5.928816936214097950e+03,9.933977342121124154e-01
5.928916937362588214e+03,9.933862950403130609e-01
5.929016938511078479e+03,9.933748460662614743e-01
5.929116939659567834e+03,9.933633872902996043e-01
5.929216940808057188e+03,9.933519187127695105e-01
5.929316941956547453e+03,9.933404403340136968e-01
5.929416943105037717e+03,9.933289521543751110e-01
5.929516944253527981e+03,9.933174541741968122e-01
5.929616945402017336e+03,9.933059463938223033e-01
5.929716946550506691e+03,9.932944288135953093e-01
5.929816947698996955e+03,9.932829014338596663e-01
5.929916948847487220e+03,9.932713642549596544e-01
5.930016949995977484e+03,9.932598172772398870e-01
5.930116951144466839e+03,9.932482605010454213e-01
5.930216952292956194e+03,9.932366939267210926e-01
5.930316953441446458e+03,9.932251175546125133e-01
5.930416954589936722e+03,9.932135313850651848e-01
5.930516955738426986e+03,9.932019354184253856e-01
5.930616956886916341e+03,9.931903296550395055e-01
5.930716958035405696e+03,9.931787140952539339e-01
5.930816959183895960e+03,9.931670887394153935e-01
5.930916960332386225e+03,9.931554535878713841e-01
5.931016961480876489e+03,9.931438086409691834e-01
5.931116962629365844e+03,9.931321538990567355e-01
5.931216963777855199e+03,9.931204893624818730e-01
5.931316964926345463e+03,9.931088150315929841e-01
5.931416966074835727e+03,9.930971309067387898e-01
5.931516967223325992e+03,9.930854369882680110e-01
5.931616968371815346e+03,9.930737332765302572e-01
5.931716969520304701e+03,9.930620197718745823e-01
5.931816970668794966e+03,9.930502964746509287e-01
5.931916971817285230e+03,9.930385633852093497e-01
5.932016972965774585e+03,9.930268205039003426e-01
5.932116974114264849e+03,9.930150678310742940e-01
5.932216975262754204e+03,9.930033053670824783e-01
5.932316976411244468e+03,9.929915331122758371e-01
5.932416977559734732e+03,9.929797510670059779e-01
5.932516978708224087e+03,9.929679592316249526e-01
5.932616979856713442e+03,9.929561576064845907e-01
5.932716981005203706e+03,9.929443461919371661e-01
5.932816982153693971e+03,9.929325249883356186e-01
5.932916983302184235e+03,9.929206939960327771e-01
5.933016984450673590e+03,9.929088532153820257e-01
5.933116985599162945e+03,9.928970026467369703e-01
5.933216986747653209e+03,9.928851422904511059e-01
5.933316987896143473e+03,9.928732721468788158e-01
5.933416989044633738e+03,9.928613922163744832e-01
5.933516990193123092e+03,9.928495024992928242e-01
5.933616991341612447e+03,9.928376029959888882e-01
5.933716992490102712e+03,9.928256937068177246e-01
5.933816993638592976e+03,9.928137746321351598e-01
5.933916994787083240e+03,9.928018457722969092e-01
5.934016995935572595e+03,9.927899071276592435e-01
5.934116997084061950e+03,9.927779586985785443e-01
5.934216998232552214e+03,9.927660004854115261e-01
5.934316999381042478e+03,9.927540324885151257e-01
5.934417000529532743e+03,9.927420547082467239e-01
5.934517001678022098e+03,9.927300671449641456e-01
5.934617002826511452e+03,9.927180697990249936e-01
5.934717003975001717e+03,9.927060626707874258e-01
5.934817005123491981e+03,9.926940457606099333e-01
5.934917006271982245e+03,9.926820190688514511e-01
5.935017007420471600e+03,9.926699825958710255e-01
5.935117008568960955e+03,9.926579363420278135e-01
5.935217009717451219e+03,9.926458803076814164e-01
5.935317010865941484e+03,9.926338144931917684e-01
5.935417012014430838e+03,9.926217388989193591e-01
5.935517013162921103e+03,9.926096535252242337e-01
5.935617014311410458e+03,9.925975583724675477e-01
5.935717015459900722e+03,9.925854534410101238e-01
5.935817016608390986e+03,9.925733387312133393e-01
5.935917017756880341e+03,9.925612142434390162e-01
5.936017018905369696e+03,9.925490799780489759e-01
5.936117020053859960e+03,9.925369359354052623e-01
5.936217021202350224e+03,9.925247821158706962e-01
5.936317022350840489e+03,9.925126185198078765e-01
5.936417023499329844e+03,9.925004451475800682e-01
5.936517024647819198e+03,9.924882619995505362e-01
5.936617025796309463e+03,9.924760690760828785e-01
5.936717026944799727e+03,9.924638663775410263e-01
5.936817028093289991e+03,9.924516539042894658e-01
5.936917029241779346e+03,9.924394316566925722e-01
5.937017030390268701e+03,9.924271996351152758e-01
5.937117031538758965e+03,9.924149578399223959e-01
5.937217032687249230e+03,9.924027062714796399e-01
5.937317033835739494e+03,9.923904449301524933e-01
5.937417034984228849e+03,9.923781738163071076e-01
5.937517036132718204e+03,9.923658929303097453e-01
5.937617037281208468e+03,9.923536022725267802e-01
5.937717038429698732e+03,9.923413018433251409e-01
5.937817039578188997e+03,9.923289916430719781e-01
5.937917040726678351e+03,9.923166716721347758e-01
5.938017041875167706e+03,9.923043419308812396e-01
5.938117043023657970e+03,9.922920024196791866e-01
5.938217044172148235e+03,9.922796531388969887e-01
5.938317045320638499e+03,9.922672940889032400e-01
5.938417046469127854e+03,9.922549252700668676e-01
5.938517047617617209e+03,9.922425466827570206e-01
5.938617048766107473e+03,9.922301583273430703e-01
5.938717049914597737e+03,9.922177602041946098e-01
5.938817051063087092e+03,9.922053523136820097e-01
5.938917052211577357e+03,9.921929346561753071e-01
5.939017053360066711e+03,9.921805072320452057e-01
5.939117054508556976e+03,9.921680700416624088e-01
5.939217055657047240e+03,9.921556230853982861e-01
5.939317056805536595e+03,9.921431663636242071e-01
5.939417057954025950e+03,9.921306998767120966e-01
5.939517059102516214e+03,9.921182236250336572e-01
5.939617060251006478e+03,9.921057376089613689e-01
5.939717061399496743e+03,9.920932418288678223e-01
5.939817062547986097e+03,9.920807362851261635e-01
5.939917063696475452e+03,9.920682209781093164e-01
5.940017064844965716e+03,9.920556959081907600e-01
5.940117065993455981e+03,9.920431610757443064e-01
5.940217067141946245e+03,9.920306164811439897e-01
5.940317068290435600e+03,9.920180621247642883e-01
5.940417069438924955e+03,9.920054980069796802e-01
5.940517070587415219e+03,9.919929241281650878e-01
5.940617071735905483e+03,9.919803404886956555e-01
5.940717072884395748e+03,9.919677470889469717e-01
5.940817074032885102e+03,9.919551439292950690e-01
5.940917075181374457e+03,9.919425310101156468e-01
5.941017076329864722e+03,9.919299083317850707e-01
5.941117077478354986e+03,9.919172758946800394e-01
5.941217078626845250e+03,9.919046336991776958e-01
5.941317079775334605e+03,9.918919817456550714e-01
5.941417080923823960e+03,9.918793200344897532e-01
5.941517082072314224e+03,9.918666485660594390e-01
5.941617083220804489e+03,9.918539673407421597e-01
5.941717084369294753e+03,9.918412763589165015e-01
5.941817085517784108e+03,9.918285756209610504e-01
5.941917086666273462e+03,9.918158651272547255e-01
5.942017087814763727e+03,9.918031448781767789e-01
5.942117088963253991e+03,9.917904148741065740e-01
5.942217090111743346e+03,9.917776751154242509e-01
5.942317091260233610e+03,9.917649256025095061e-01
5.942417092408722965e+03,9.917521663357431461e-01
5.942517093557213229e+03,9.917393973155055331e-01
5.942617094705703494e+03,9.917266185421776958e-01
5.942717095854192848e+03,9.917138300161411069e-01
5.942817097002682203e+03,9.917010317377770168e-01
5.942917098151172468e+03,9.916882237074673423e-01
5.943017099299662732e+03,9.916754059255942222e-01
5.943117100448152996e+03,9.916625783925400173e-01
5.943217101596642351e+03,9.916497411086875324e-01
5.943317102745131706e+03,9.916368940744196836e-01
5.943417103893621970e+03,9.916240372901196087e-01
5.943517105042112235e+03,9.916111707561708899e-01
5.943617106190602499e+03,9.915982944729575532e-01
5.943717107339091854e+03,9.915854084408636249e-01
5.943817108487581208e+03,9.915725126602735751e-01
5.943917109636071473e+03,9.915596071315718740e-01
5.944017110784561737e+03,9.915466918551436581e-01
5.944117111933052001e+03,9.915337668313742858e-01
5.944217113081541356e+03,9.915208320606493375e-01
5.944317114230030711e+03,9.915078875433545047e-01
5.944417115378520975e+03,9.914949332798759229e-01
5.944517116527011240e+03,9.914819692706000609e-01
5.944617117675501504e+03,9.914689955159137202e-01
5.944717118823990859e+03,9.914560120162039247e-01
5.944817119972480214e+03,9.914430187718579202e-01
5.944917121120970478e+03,9.914300157832630633e-01
5.945017122269460742e+03,9.914170030508073772e-01
5.945117123417951007e+03,9.914039805748791068e-01
5.945217124566440361e+03,9.913909483558667191e-01
5.945317125714929716e+03,9.913779063941587921e-01
5.945417126863419981e+03,9.913648546901442371e-01
5.945517128011910245e+03,9.913517932442125202e-01
5.945617129160399600e+03,9.913387220567533298e-01
5.945717130308889864e+03,9.913256411281562430e-01
5.945817131457379219e+03,9.913125504588116144e-01
5.945917132605869483e+03,9.912994500491099092e-01
5.946017133754359747e+03,9.912863398994417041e-01
5.946117134902849102e+03,9.912732200101982416e-01
5.946217136051338457e+03,9.912600903817706532e-01
5.946317137199828721e+03,9.912469510145506257e-01
5.946417138348318986e+03,9.912338019089298458e-01
5.946517139496809250e+03,9.912206430653007772e-01
5.946617140645298605e+03,9.912074744840557727e-01
5.946717141793787960e+03,9.911942961655875184e-01
5.946817142942278224e+03,9.911811081102889220e-01
5.946917144090768488e+03,9.911679103185535578e-01
5.947017145239258753e+03,9.911547027907747776e-01
5.947117146387748107e+03,9.911414855273468216e-01
5.947217147536237462e+03,9.911282585286635971e-01
5.947317148684727727e+03,9.911150217951195662e-01
5.947417149833217991e+03,9.911017753271095243e-01
5.947517150981708255e+03,9.910885191250284887e-01
5.947617152130197610e+03,9.910752531892719208e-01
5.947717153278686965e+03,9.910619775202352821e-01
5.947817154427177229e+03,9.910486921183144782e-01
5.947917155575667493e+03,9.910353969839056365e-01
5.948017156724157758e+03,9.910220921174054398e-01
5.948117157872647113e+03,9.910087775192105708e-01
5.948217159021136467e+03,9.909954531897180452e-01
5.948317160169626732e+03,9.909821191293249898e-01
5.948417161318116996e+03,9.909687753384291975e-01
5.948517162466607260e+03,9.909554218174286833e-01
5.948617163615096615e+03,9.909420585667215731e-01
5.948717164763585970e+03,9.909286855867063259e-01
5.948817165912076234e+03,9.909153028777815120e-01
5.948917167060566499e+03,9.909019104403463674e-01
5.949017168209055853e+03,9.908885082748003503e-01
5.949117169357546118e+03,9.908750963815428081e-01
5.949217170506035472e+03,9.908616747609739761e-01
5.949317171654525737e+03,9.908482434134936456e-01
5.949417172803016001e+03,9.908348023395026072e-01
5.949517173951505356e+03,9.908213515394015403e-01
5.949617175099994711e+03,9.908078910135915685e-01
5.949717176248484975e+03,9.907944207624738153e-01
5.949817177396975239e+03,9.907809407864500706e-01
5.949917178545465504e+03,9.907674510859221240e-01
5.950017179693954859e+03,9.907539516612925423e-01
5.950117180842444213e+03,9.907404425129634484e-01
5.950217181990934478e+03,9.907269236413376312e-01
5.950317183139424742e+03,9.907133950468182126e-01
5.950417184287915006e+03,9.906998567298085367e-01
5.950517185436404361e+03,9.906863086907123916e-01
5.950617186584893716e+03,9.906727509299335654e-01
5.950717187733383980e+03,9.906591834478761793e-01
5.950817188881874245e+03,9.906456062449446875e-01
5.950917190030364509e+03,9.906320193215440995e-01
5.951017191178853864e+03,9.906184226780793134e-01
5.951117192327343218e+03,9.906048163149557828e-01
5.951217193475833483e+03,9.905912002325789611e-01
5.951317194624323747e+03,9.905775744313548570e-01
5.951417195772814011e+03,9.905639389116897009e-01
5.951517196921303366e+03,9.905502936739901676e-01
5.951617198069792721e+03,9.905366387186628208e-01
5.951717199218282985e+03,9.905229740461145571e-01
5.951817200366773250e+03,9.905092996567529395e-01
5.951917201515263514e+03,9.904956155509855309e-01
5.952017202663752869e+03,9.904819217292204492e-01
5.952117203812242224e+03,9.904682181918658124e-01
5.952217204960732488e+03,9.904545049393299605e-01
5.952317206109222752e+03,9.904407819720216777e-01
5.952417207257713017e+03,9.904270492903500811e-01
5.952517208406202371e+03,9.904133068947247320e-01
5.952617209554691726e+03,9.903995547855550807e-01
5.952717210703181991e+03,9.903857929632509105e-01
