r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
48.01,48.51,84122.0,1655317,8095144.0,-0.005596387776868671,0.007482643389737296
48.51,49.01,85599.0,1675426,8203489.0,0.0011775600426806364,0.007533615686349391
49.01,49.51,86799.0,1696727,8318526.0,0.003810100789022858,0.00755342491006067
49.51,50.01,87254.0,1718833,8424209.0,-0.004532058385522678,0.00749065220747163
50.01,50.51,88155.0,1738966,8527185.0,-0.005444619219319221,0.0074837854109246265
50.51,51.01,90309.0,1761883,8629352.0,0.004865023424371375,0.007561362944262324
51.01,51.51,90245.0,1785633,8740433.0,-0.01039261805138313,0.007446552932785898
51.51,52.01,91965.0,1803810,8842147.0,0.000126418732478169,0.007525706105692415
52.01,52.51,93203.0,1823300,8945115.0,0.0036884071083399883,0.007552509194948475
52.51,53.01,94034.0,1844479,9052706.0,0.0013144865127868693,0.007534646024467461
53.01,53.51,94865.0,1864193,9154301.0,-5.898744421930233e-05,0.007524310969667739
53.51,54.01,96031.0,1886220,9252383.0,-0.0006615376131617894,0.007519776927370222
54.01,54.51,97497.0,1910417,9358111.0,0.0004537285181025128,0.007528169031584573
54.51,55.01,98623.0,1927981,9460162.0,0.004573259394055612,0.007559167491464313
55.01,55.51,99147.0,1942464,9554623.0,0.004740978815485618,0.007560429538991764
55.51,56.01,99979.0,1965172,9658472.0,0.0005459239406045045,0.007528862779535876
56.01,56.51,100723.0,1984097,9750710.0,-0.0017777521550671209,0.007511377686598314
56.51,57.01,101353.0,2003585,9846189.0,-0.005457038415790593,0.007483691959515924
57.01,57.51,102965.0,2022394,9952636.0,0.002595819695946558,0.007544287742533616
57.51,58.01,103972.0,2040867,10041647.0,0.003069459269876568,0.007547851764207936
58.01,58.51,104784.0,2060240,10127055.0,0.0003659169986812108,0.007527508271429175
58.51,59.01,105658.0,2078556,10225940.0,0.0006685109429626744,0.007529785216674668
59.01,59.51,106267.0,2092226,10313997.0,0.001851564474756509,0.007538687404458954
59.51,60.01,107125.0,2114541,10407274.0,-0.0023993154643698767,0.007506700575080931
60.01,60.51,108647.0,2131456,10499296.0,0.00477273722179022,0.007560668513213181
60.51,61.01,109403.0,2149546,10587073.0,0.0030784956226553926,0.007547919760547206
61.01,61.51,109848.0,2163881,10679748.0,0.002473872735536083,0.007543370121553565
61.51,62.01,110657.0,2181712,10749583.0,-0.00010693718055087951,0.007523950159657406
62.01,62.51,111549.0,2195768,10841878.0,0.003670103246519694,0.0075523714628757295
62.51,63.01,112686.0,2211348,10924025.0,0.007309072275709685,0.007579753812675176
63.01,63.51,113409.0,2228347,11010134.0,0.006200481790766466,0.007571411941062762
63.51,64.01,113630.0,2243272,11081648.0,0.0011400927675513325,0.007533333754289681
64.01,64.51,114086.0,2257470,11166785.0,0.0001248555024028171,0.007525694342769346
64.51,65.01,114877.0,2271780,11242610.0,0.0011762460812142176,0.007533605799111492
65.01,65.51,115638.0,2289179,11317924.0,-0.0008258635261979306,0.007518540415161468
65.51,66.01,116645.0,2297181,11387772.0,0.007129272029807608,0.0075784008599053595
66.01,66.51,116917.0,2314354,11471838.0,0.0018065878330381644,0.007538348966256689
66.51,67.01,117901.0,2328669,11543903.0,0.004161998608176812,0.00755607285487703
67.01,67.51,117713.0,2343728,11608268.0,-0.004908518411940848,0.007487819438067383
67.51,68.01,118123.0,2355267,11684665.0,-0.004704427074332934,0.007489355175346978
68.01,68.51,119140.0,2365484,11755819.0,0.0013372192124607826,0.007534817082459262
68.51,69.01,119687.0,2376219,11816769.0,0.0020330009427455345,0.007540052669398831
69.01,69.51,120303.0,2389269,11879812.0,0.0015295175320375364,0.007536264080169399
69.51,70.01,121076.0,2402463,11947503.0,0.0026136061411514036,0.007544421581173182
70.01,70.51,121982.0,2410157,12005972.0,0.008609058897974961,0.007589535893297444
70.51,71.01,122410.0,2421701,12071535.0,0.007976280971683567,0.007584774394536642
71.01,71.51,123000.0,2431762,12133370.0,0.009602816973999919,0.007597013679185552
71.51,72.01,122938.0,2442546,12191270.0,0.0049522999679674174,0.0075620196788557924
72.01,72.51,123517.0,2450829,12245127.0,0.007293125319655851,0.007579633815740495
72.51,73.01,124194.0,2461321,12300388.0,0.00872739055169012,0.007590426309980955
73.01,73.51,124091.0,2469990,12355798.0,0.0053230277764185685,0.007564809314725172
73.51,74.01,124938.0,2480230,12400870.0,0.007511340115409285,0.007581275828580067
74.01,74.51,125823.0,2486944,12454274.0,0.013482603855445566,0.007626208124283288
74.51,75.01,126158.0,2496804,12501286.0,0.011985191618644324,0.007614940464313346
75.01,75.51,125745.0,2506903,12546252.0,0.0041848972312917765,0.007556245161402044
75.51,76.01,126547.0,2510424,12584366.0,0.010776312595043684,0.007605843946034702
76.01,76.51,126609.0,2519402,12636460.0,0.00824027347425353,0.007586760873396951
76.51,77.01,127313.0,2526740,12679827.0,0.011397544257283393,0.007610518561989244
77.01,77.51,127076.0,2538236,12716098.0,0.0033130707642153373,0.007549684880977999
77.51,78.01,127354.0,2543406,12748718.0,0.003988718082488162,0.007554768961403418
78.01,78.51,128659.0,2549844,12787032.0,0.012144495858776423,0.007616139189664631
78.51,79.01,128333.0,2550494,12824150.0,0.011954666203424306,0.007614710768047556
79.01,79.51,127828.0,2556946,12854878.0,0.005368718731106295,0.0075651531279574075
79.51,80.01,128853.0,2563430,12885704.0,0.01067119150887085,0.0076050529356331865
80.01,80.51,128577.0,2567336,12910427.0,0.007402360100668098,0.007580455780687147
80.51,81.01,129230.0,2571794,12946332.0,0.011755932876396645,0.007613215348483985
81.01,81.51,129153.0,2574383,12968310.0,0.010840577081323967,0.007606327520538605
81.51,82.01,128808.0,2579649,12989042.0,0.005709004877339691,0.007567713697781807
82.01,82.51,129191.0,2584756,13017514.0,0.0069029113521079525,0.007576697551301222
82.51,83.01,129107.0,2583116,13023511.0,0.007974441317766081,0.007584760551591931
83.01,83.51,129608.0,2584620,13043169.0,0.012157771060683435,0.007616239082304376
83.51,84.01,130038.0,2589637,13061758.0,0.013014889578648851,0.007622688689017225
84.01,84.51,129847.0,2590436,13078933.0,0.012239638350297826,0.00761685511358779
84.51,85.01,129489.0,2590549,13089596.0,0.010222820617534057,0.007601679054600402
85.01,85.51,128335.0,2591537,13092752.0,0.0008923079517020516,0.007531469234298399
85.51,86.01,128877.0,2595043,13106706.0,0.0034165508412389396,0.007550463543187984
86.01,86.51,129106.0,2596424,13112656.0,0.004562079005903231,0.0075590833617845
86.51,87.01,128625.0,2593491,13114357.0,0.0032597370404601764,0.007549283557782265
87.01,87.51,128565.0,2591121,13119450.0,0.004995782239725566,0.007562346872290473
87.51,88.01,128276.0,2591883,13110619.0,0.0015399338224190667,0.007536342460200818
88.01,88.51,128952.0,2590518,13110417.0,0.007722168823128979,0.007582862262917991
88.51,89.01,128074.0,2590473,13108634.0,0.0009233133176917973,0.007531702542076064
89.01,89.51,128166.0,2585844,13107639.0,0.0050808984823413955,0.007562987351148695
89.51,90.01,128438.0,2584161,13092425.0,0.007287868671458948,0.007579594260751557
90.01,90.51,127427.0,2579990,13084394.0,0.0021391503113714,0.007540851417373707
90.51,91.01,127460.0,2580741,13071015.0,0.0007957068520653851,0.007530742334706773
91.01,91.51,127290.0,2575610,13055077.0,0.0022038582619722455,0.007541338328837901
91.51,92.01,127092.0,2572987,13039611.0,0.0015134179790927177,0.0075361429349805244
92.01,92.51,126800.0,2569364,13023469.0,0.0008155038014665449,0.007530891301897512
92.51,93.01,126769.0,2561132,13004389.0,0.005441244827562817,0.007565698869052436
93.01,93.51,127038.0,2561455,12978300.0,0.005265901818067726,0.007564379455893827
93.51,94.01,126471.0,2557083,12951720.0,0.002222045908447164,0.007541475186418663
94.01,94.51,126610.0,2547813,12920173.0,0.008036463592904792,0.0075852272540067045
94.51,95.01,125705.0,2541637,12895002.0,0.0038709988655822388,0.007553883153156747
95.01,95.51,124474.0,2538227,12854262.0,-0.0062103859767718384,0.007478023203813449
95.51,96.01,125570.0,2532328,12830595.0,0.0050736792038570695,0.0075629330278480095
96.01,96.51,124591.0,2522726,12794996.0,0.0021581710615282404,0.007540994543855428
96.51,97.01,123133.0,2517824,12754518.0,-0.008597104007555064,0.007460063735769804
97.01,97.51,124008.0,2510176,12714002.0,0.001086684458056457,0.0075329318698545405
97.51,98.01,122908.0,2499909,12679338.0,-0.002222835202699359,0.0075080285457833455
98.01,98.51,122612.0,2494956,12633821.0,-0.00425626323149101,0.007492727498390599
98.51,99.01,122238.0,2484222,12579150.0,-0.0030611274670911573,0.007501720602013113
99.01,99.51,122607.0,2476716,12532215.0,0.0021161521677568467,0.007540678361981331
