r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
26.51,27.01,47556.0,907720,4445139.0,0.027850287403978928,0.007267999082678953
27.01,27.51,49309.0,937713,4587068.0,0.030761869509037202,0.0072885870771836345
27.51,28.01,50104.0,965826,4728212.0,0.017052063353750563,0.007191644108172072
28.01,28.51,51779.0,995476,4865889.0,0.018354670842441783,0.0072008549340568506
28.51,29.01,53299.0,1026090,5011505.0,0.01612213536509994,0.0071850685243041714
29.01,29.51,55143.0,1056571,5154948.0,0.020143556144076407,0.0072135042633323584
29.51,30.01,56986.0,1087394,5298958.0,0.023387394186270505,0.007236441662099423
30.01,30.51,57726.0,1117281,5444335.0,0.00816273136002847,0.007128787038842278
30.51,31.01,59468.0,1146272,5587199.0,0.012815711948145937,0.00716168858010815
31.01,31.51,60757.0,1178481,5740281.0,0.005488118825717404,0.0071098746722416985
31.51,32.01,62309.0,1207411,5890473.0,0.008081485997852071,0.007128212547376928
32.01,32.51,64603.0,1240015,6034265.0,0.015704933208336606,0.0071821184595624405
32.51,33.01,65762.0,1270344,6187796.0,0.009844452046769085,0.007140678599858837
33.01,33.51,66979.0,1303815,6339994.0,1.744659711490511e-05,0.007071191177936762
33.51,34.01,69070.0,1332997,6486335.0,0.009827195232982281,0.0071405565757583335
34.01,34.51,70593.0,1363476,6634886.0,0.009014752956451518,0.007134811741327758
34.51,35.01,71656.0,1395978,6787291.0,-0.000957190869905768,0.007064299450315473
35.01,35.51,73879.0,1428727,6938782.0,0.005738169677849196,0.0071116427987735365
35.51,36.01,74750.0,1458987,7097247.0,-0.002425399430287262,0.0070539176480230534
36.01,36.51,76512.0,1490665,7245187.0,-0.0013587151765632086,0.007061460244714986
36.51,37.01,78580.0,1523006,7398082.0,0.003575491320775388,0.007096350353455414
37.01,37.51,80108.0,1553043,7553347.0,0.004521857154874594,0.007103042170443163
37.51,38.01,81608.0,1587986,7702051.0,-0.0021503812863978657,0.007055862319967989
38.01,38.51,83032.0,1618771,7852975.0,-0.003957786541643781,0.007043082034844623
38.51,39.01,84673.0,1652488,8007512.0,-0.006194724159966583,0.00702726449725455
39.01,39.51,86645.0,1680679,8163099.0,0.00260721521888927,0.007089503607478368
39.51,40.01,87607.0,1711831,8322887.0,-0.00411433643607553,0.007041975059925156
40.01,40.51,89183.0,1744197,8467163.0,-0.006615964117239987,0.007024285880951602
40.51,41.01,90621.0,1772893,8625180.0,-0.0047713254052965315,0.007037329446372147
41.01,41.51,92251.0,1804941,8780251.0,-0.004960405197127897,0.0070359924503422535
41.51,42.01,93152.0,1836582,8931235.0,-0.01330991357183556,0.006976952510428958
42.01,42.51,95160.0,1864345,9080946.0,-0.005063628980717486,0.007035262547968694
42.51,43.01,96839.0,1899353,9237657.0,-0.007733804693131013,0.007016381554436622
43.01,43.51,98036.0,1930208,9388054.0,-0.011705120735436532,0.006988300109399131
43.51,44.01,99180.0,1958317,9537807.0,-0.01329642671878169,0.0069770478768814695
44.01,44.51,101335.0,1990609,9693524.0,-0.008099267020795069,0.007013797345535027
44.51,45.01,103035.0,2020127,9849575.0,-0.004835773418240497,0.00703687373010228
45.01,45.51,103455.0,2049361,9996312.0,-0.015128575535803778,0.006964092628354877
45.51,46.01,105678.0,2081908,10142705.0,-0.010647586597585093,0.00699577800500124
46.01,46.51,108295.0,2109101,10300149.0,0.0038088581939536683,0.007098000506440701
46.51,47.01,109310.0,2140601,10445104.0,-0.0028058169984729077,0.007051227689601588
47.01,47.51,110912.0,2172292,10594930.0,-0.003415053845901106,0.007046919734539936
47.51,48.01,111789.0,2201265,10742010.0,-0.008483222515732062,0.007011082370193589
48.01,48.51,113214.0,2227986,10895347.0,-0.00573566975201212,0.007030510502102532
48.51,49.01,115050.0,2256694,11044188.0,-0.001550264665220921,0.007060105785291359
49.01,49.51,116817.0,2289549,11185462.0,-0.0024753398442426385,0.007053564515969423
49.51,50.01,117891.0,2316925,11327282.0,-0.004610251402163309,0.007038468411571031
50.01,50.51,119312.0,2347451,11472047.0,-0.006154847221551408,0.007027546469790213
50.51,51.01,121053.0,2376363,11614814.0,-0.003689462105179694,0.007044979375130441
51.01,51.51,122305.0,2402112,11749840.0,-0.00341362047312995,0.007046929870016001
51.51,52.01,123753.0,2431693,11900910.0,-0.0033645745580954444,0.007047276677007105
52.01,52.51,124746.0,2459342,12041460.0,-0.006367637132934922,0.00702604181789714
52.51,53.01,126431.0,2485734,12179612.0,-0.0027861926432140405,0.007051366454748388
53.01,53.51,128557.0,2515395,12314153.0,0.0013486356046388756,0.007080604105679372
53.51,54.01,129062.0,2541948,12462515.0,-0.004016612582580439,0.007042666071920056
54.01,54.51,130076.0,2568823,12587843.0,-0.007314453126038912,0.007019346817804542
54.51,55.01,132271.0,2595957,12724426.0,-0.0005751892374190184,0.0070670006097630295
55.01,55.51,133510.0,2620748,12863780.0,0.0006243780942499132,0.007075482831710159
55.51,56.01,134240.0,2646520,12999486.0,-0.003152244926798471,0.007048778074228474
56.01,56.51,136004.0,2672045,13125273.0,0.0004547448919675356,0.0070742833438336775
56.51,57.01,136849.0,2700452,13254737.0,-0.004838430676326123,0.0070368549404501626
57.01,57.51,138023.0,2723168,13382870.0,-0.0034187515116918536,0.007046893588094384
57.51,58.01,139602.0,2751997,13510843.0,-0.003564630255712265,0.007045862069603106
58.01,58.51,140388.0,2777923,13635475.0,-0.0076406818435821155,0.007017040032420616
58.51,59.01,141731.0,2801120,13761122.0,-0.005537348088980512,0.00703191284803039
59.01,59.51,143857.0,2821233,13880617.0,0.003946182689101323,0.007098971537258121
59.51,60.01,144088.0,2847152,14006506.0,-0.003956962141634726,0.007043087864232991
60.01,60.51,146205.0,2869347,14126571.0,0.0038510706347470868,0.007098298993472055
60.51,61.01,147207.0,2892768,14244891.0,0.0027180343481203687,0.007090287217056014
61.01,61.51,148234.0,2917258,14359145.0,0.0007505982601554699,0.007076375343062502
61.51,62.01,148875.0,2936107,14486302.0,0.0009352819200201489,0.007077681253745149
62.01,62.51,149515.0,2961615,14590076.0,-0.005055016033325931,0.00703532345070376
62.51,63.01,150984.0,2981170,14704863.0,-0.0005174124727922195,0.007067409153183656
